id,price,moonRank,💎 score (%),storeURL,accessories,division,extra,eyes,hair,mouth,outfit,skin
3748,0.6,2864,70.12,https://solanart.io/search/?token=5eDYryR2PJV3WhjzHh7BuFGMpkLk2dNpfxYGbFmpVKnj,green neon bars,portside,neon katana,neon red,short blue,side grin,tech jacket,implants
3760,27,875,0,https://solanart.io/search/?token=4P2xx3bbBXvzCpwMSKXvGZfaXkyrAmMFGfErdLiLNLSM,none,night,black katana,neon red,short white,akuma mask,brawler,gunmetal
3767,1,2985,65.03,https://magiceden.io/item-details/JDvbV5JcKJWVYLGHFzc1GNxrVJ2L9jXffiTyMQg5EEuc,none,dregs,none,candy,short white,oni mask,punk,implants
3769,0.9,3009,65.81,https://solanart.io/search/?token=Ab4VYhGBHzhCkob7SkCZdGESFYDKCfjF8VWJvVML8XRJ,red neon bars,portside,none,neon green,red slicked back,lollipop,brawler,scars
3770,1.2,3713,56.47,https://solanart.io/search/?token=76vKQMwqNKSEKPU1fnGPssNfSnYzjmvbKXiZULqMHNLn,none,night,black katana,emerald green,short purple and black,default,rider,implants
3772,1.2,3268,60.48,https://solanart.io/search/?token=CWAFwRKPinuF3w5oQyYTqXyJA9zuG2FqD9MiLdd66gNm,studs,night,black katana,black,short purple fade,cyber vampire,punk,gunmetal
3793,1,3756,58.09,https://solanart.io/search/?token=2VxvnqYpC3scdcgABc7fybQxJCucoYrB3pHkLZc1Js1b,none,night,none,neon red,short purple fade,cyber fangs,tech jacket,purple tattoos
3797,1,4355,52.69,https://solanart.io/search/?token=6maXKMcLz4H5p5z2spiJYDKc1X1Dmz9GKtEdxEuQP69V,none,portside,none,neon blue,black long,cyber fangs,punk,default
3798,1,3992,55.96,https://solanart.io/search/?token=EjEJhYZCvqPWJpWUP5g155GSYhUf6yyjrrAVk8517Pom,none,dregs,none,candy,blue spikey short,side grin,saiba t shirt,cyan
3801,1,4210,54,https://solanart.io/search/?token=4tA2TiDjiembtvsqXdfQYBp1H6LgFQVV79dtLLi6BkB8,none,night,none,neon blue,short purple and black,default,brawler,implants
3805,1,3781,57.86,https://solanart.io/search/?token=AoZbDAakJ2JzD25n12yT5B95aNF8gp4js3jBVr3mYd6c,blue neon bars,night,black katana,black,middle part yellow,default,saiba hoodie,cyan
3807,1.2,3573,57.73,https://solanart.io/search/?token=6Mjb2x7XKjfsp2BrcCdh2viP1zJcryU1qDaDkpKgJqih,none,dregs,neon katana,sapphire blue,spikey red,default,adventure,gunmetal
3810,1.2,3719,56.42,https://solanart.io/search/?token=FtShdXjArX14GMqcLbCF9G3d5AASmkAKVJBLMsdtUXYk,kunai,dregs,neon katana,neon blue,short blue,default,tech jacket,default
3811,1.2,3251,60.63,https://solanart.io/search/?token=fYMFvExD6ohiLwE9BSRCFj7kbokMjM2v7P7N2yyC6ZC,none,industrial,black katana,neon blue,middle part black,zomie mask,saiba t shirt,cyan
3814,1,600,86.5,https://solanart.io/search/?token=8qLRcoSC7XGugeReeFUjZZPnxehsyg6SA7nUpy9mbQuo,blue neon bars,industrial,black katana,rage,short red and black,cyber vampire,punk,primal
3823,1,4242,53.71,https://solanart.io/search/?token=F2BRUCWZrtheQJGmbgHMJDqB8Qkmnf3ZagfuFRnckFn5,none,night,black katana,black,short red and black,lollipop,tech jacket,default
3825,1000,1555,0,https://solanart.io/search/?token=HqTXrmfHEntdZ5TvwWeWrzD5pvQDxfoLqaFvFabLRVBU,red neon bars,industrial,double black katana,neon green,black bob,side grin,rider,implants
3828,100,3304,0,https://solanart.io/search/?token=3SdjLndD55iofdEs1cs1jQVmpAWCaa1ktcqqcmrDQ5fA,studs,industrial,neon katana,neon green,short blue,default,saiba hoodie,green tattoos
3831,1,3021,64.7,https://magiceden.io/item-details/4oj6C5Kd4LfphcbyCxWsctDLQb2X8x3DijYjV43h8AgG,studs,night,neon katana,neon red,middle part yellow,shuriken mask,punk,default
3842,0.99,4090,55.18,https://solanart.io/search/?token=7Y5C2Qe33n9aRhpvYLHxyVb1ArQ5KBUdDESN4ENyE3UA,none,dregs,none,neon blue,short black and grey,lollipop,adventure,scars
3844,1,954,83.31,https://solanart.io/search/?token=HEAGqacDFifFQd8YsQu54M977GjwtVvaFjPKxPxvqeb3,blue neon bars,industrial,none,rage,short purple fade,smoking,amplifier,scars
3845,5,232,49.81,https://solanart.io/search/?token=4EPztL5QWvfqdu4eK7YrznHHLF1MH4T8ST2A6wzA9Cex,blue neon bars,portside,double neon katanas,robotic,spikey red,lollipop,punk,implants
3854,0.65,2921,69.1,https://solanart.io/search/?token=hYrMNGDTF2XYvn2nPuFTxnVgJWkHCJhdBZRW83EwP61,blue neon bars,night,none,neon green,short red and black,radioactive mask,brawler,default
3856,0.26,3554,67.3,https://solanart.io/search/?token=2YBGNkTCfM91PssXy5Nji48iPPadhxNfpG59Zr54VszS,blue neon bars,night,none,neon blue green,blue top knot,default,rider,cyan
3857,0.99,3472,60.74,https://solanart.io/search/?token=8PUW8i8Fi22p5C98K4JMF1b15g6mhWTEEW1vTCBuz2qH,green neon bars,dregs,none,neon red,black long,cyber vampire,punk,implants
3858,0.5,2080,78.17,https://solanart.io/search/?token=G4ssf4VJTCQdHVSy95wx3uyexYSPPxmaELmjk61DsUeM,none,portside,none,rage,short blue,zomie mask,saiba t shirt,scars
3859,0.99,1311,80.2,https://solanart.io/search/?token=V2YRMvM8ePfvwVGjorCXWmfwAx7VX1o6M4XT5SgzcWw,studs,dregs,neon katana,gold diamond,black bob,default,saiba hoodie,cyan
3860,0.7,2114,75.87,https://solanart.io/search/?token=FG4hnuE8oU449aR3YoXdURDCtaJBrZ7VjX7d5jCgEGqN,none,portside,none,rage,short purple and black,oni mask,saiba hoodie,gunmetal
3868,1.2,3610,57.4,https://solanart.io/search/?token=Cf223Cweh7GFrprKZucF8MEUCkNMimshqe8M4o1HiCrD,none,industrial,none,neon red,middle part black,oni mask,adventure,scars
3869,1,4030,55.62,https://solanart.io/search/?token=BvizSYFkDPRPuUvHK84boTMH2YYMw8yD8Br1kb61sMS,blue neon bars,night,none,neon blue,middle part black and white,cyber fangs,tech jacket,default
3871,1.2,1242,78.72,https://solanart.io/search/?token=4bfRYcuuHjuV7xFZicNk9zFsX1Pghd1mFaFXzTietAKm,none,portside,coil swords,sapphire blue,blue spikey short,cyber vampire,saiba t shirt,primal
3873,2.5,1539,63.04,https://magiceden.io/item-details/EM1pQyUe2b1guFpDXk7zqJgTpnt9XQzZnwPSzDxkhC8g,none,portside,double black katana,rage,black bob,default,tech jacket,gunmetal
3875,0.5,628,91.25,https://magiceden.io/item-details/2PxfUfyyGQ67p6tm55ydbBMzauV8UUFCM8BS8QfimzRk,kunai,portside,double neon katanas,black,short purple fade,viper mask,saiba t shirt,cyan
3876,0.88,2620,69.51,https://magiceden.io/item-details/6TjuBSbbd5VmXj3SXH8Uf5BcowmhM4yeYZMPK8WeozdW,ball earings,night,black katana,neon blue,short red and black,default,punk,implants
3877,1,2918,65.63,https://magiceden.io/item-details/DzkWEr3yCNpfA8sQDjo1pTSkk6DcCzetTCCgnHA9b61W,none,industrial,none,neon blue,short white fade,lollipop,paladin,primal
3884,2,1344,69.8,https://magiceden.io/item-details/7fBsJJ4bCQudytU3ZdQDUpLuXrdGyU6tPRzHfr3HAGeo,kunai,night,neon katana,black,middle part yellow,viper mask,punk,cyan
3891,5,3796,17.72,https://solanart.io/search/?token=G8LitWYwnF6iHPjwBoP8CS5Q26fRWVmHW6ubVePbGQMJ,none,dregs,neon katana,black,short blue,oni mask,saiba t shirt,cyan
3892,25,2195,0,https://solanart.io/search/?token=2cSu62Sw21dZPQfZ7Rj1654rqdbe9CWFfztWhyH12R2y,none,portside,black katana,saiba x,spikey red,side grin,saiba t shirt,primal
3894,12,551,0,https://solanart.io/search/?token=62NhU1mDXAFqbpfTHwVQSaJsiJhhPAPzzzwAQG8WiWxm,none,dregs,coil swords,gold diamond,blue spikey short,side grin,rider,crimson
3896,2,4168,44.38,https://solanart.io/search/?token=CHeDGDcWbtzDvPJusFjb55YVqn5EUxF8AmwFCqKbiEbN,studs,dregs,black katana,neon green,short black and grey,default,rider,default
3898,5,3352,21.72,https://solanart.io/search/?token=Chb8UdL4je4TVf6koWGja3HFvgACEJuuX27migaRmMwi,none,industrial,none,saiba x,short red and black,default,brawler,crimson
3899,1.15,1437,77.46,https://magiceden.io/item-details/Ci7txC92GzDGpDYXfERap5etcovJoCsRiqb1Kom9JUWQ,green neon bars,night,black katana,goggles,short black and grey,cyber fangs,punk,scars
3902,1.195,2600,66.54,https://magiceden.io/item-details/H9CPm6L3AJhQn93GqodHsUbdw6cdyvoGLVdkh2vQUz1s,studs,dregs,neon katana,black,mohawk,cyber fangs,saiba hoodie,purple tattoos
3903,1.5,2222,66.9,https://magiceden.io/item-details/BsW1VEY7aekUFeWZVqCrS9TFzYa7w84oF9TA8dQG3AyW,studs,industrial,none,saiba x,short black and grey,cyber fangs,brawler,default
3906,100,818,0,https://magiceden.io/item-details/4RxSr7a1XjkiSpftswshaC3EJaHzTFu7DwFsD1iu1kez,none,industrial,neon katana,sapphire blue,blue spikey short,lollipop,paladin,hemi
3910,1.19,3396,59.43,https://magiceden.io/item-details/HM2dzMXGWfJ1b3DQhrKm9x9mxe8t8Rrvr9SHy2NhakWB,none,industrial,double neon katanas,neon green,red slicked back,default,saiba hoodie,cyan
3911,0.7,4199,57.1,https://solanart.io/search/?token=9s5affatv5xhnDC5Cnvhf8bxSLW3XNPpBfvny6FKHKFj,green neon bars,dregs,none,neon green,short white,default,robo arms,default
3912,1.15,781,83.37,https://magiceden.io/item-details/H7iMm9xgtN5uEUf47tAmkmspuPj6JhLsndW8TbzcPjJs,none,dregs,neon katana,night vision,middle part black,oni mask,rider,hemi
3915,1,3526,60.16,https://magiceden.io/item-details/DqYDFpAPCXoDa8boq5FSEuRQzBzT6Af4gw9eZ4uUJsZL,kunai,portside,none,black,white slicked back,smoking,tech jacket,default
3921,0.43,4189,59.89,https://solanart.io/search/?token=E5nvAc84FZFpbnAGYafaee9SMkFBZNw89mnNVsWLHjZU,none,portside,black katana,neon green,black bob,default,saiba hoodie,cyan
3929,3.8,461,59.75,https://solanart.io/search/?token=BJRvZS431Fg6Ai26M9QLn4ZHnuEt1UpaA1QaGCU5SAzD,green neon bars,portside,black katana,augmented shades,red slicked back,fearmonger mask,inquisitor,crimson
3930,1.5,3229,57.83,https://magiceden.io/item-details/FptRLdELJtSxBx8ScZtRNrtUNb2TAmNRd3EJ2b5ZqHnX,blue neon bars,dregs,none,neon blue green,short white fade,default,saiba t shirt,toxic
3931,0.6,2527,73.15,https://magiceden.io/item-details/3ZLZqhZXR9XowZHZh36frQXRzRiHxK58CjKGSxATue93,kunai,industrial,neon katana,goggles,black long,default,rider,default
3933,0.37,4057,61.68,https://solanart.io/search/?token=B8FyGnKy5mZiTtaAyzn7Sd8Vioy2RacAoNR5m5yt7prK,none,portside,black katana,black,black bob,default,brawler,scars
3936,3.2,1716,54.45,https://solanart.io/search/?token=5BmxfhuSkynMiZPGaNFknnQz37JJVqNWYvsCz5nYWLt6,red neon bars,industrial,none,neon blue green,middle part black and white,smoking,inquisitor,scars
3937,3.5,2266,46.5,https://solanart.io/search/?token=DmcmWth8u6skypE2aNcsXX2hzo4RasNQshj89N4iKFdC,kunai,night,none,neon blue,short white fade,shuriken mask,rider,crimson
3945,3.3,1844,52.3,https://solanart.io/search/?token=361C1wnVNdEqwrqMbuLzkKEtW9eXBG2X2pFdws1xziMi,kunai,dregs,none,neon red,short purple fade,lollipop,guardian,cyan
3947,30,261,0,https://solanart.io/search/?token=53eWePdcTrGFeVRAWHaQbUoSkTsX4f5atNBAnat2PCWc,studs,dregs,none,augmented shades,middle part yellow,thugbirdz mask,inquisitor,scars
3948,3.5,2568,43.78,https://solanart.io/search/?token=2TPUX5ZmmwE81WjjUo3opuUoMcEQPRK2Zsr5NheDPZqv,blue neon bars,dregs,black katana,neon green,short white fade,shuriken mask,saiba t shirt,gunmetal
3949,1.5,4253,48.61,https://solanart.io/search/?token=41d8mso721ffFhpDbQLYUUkEzY3UUAAYJTNzgvKLeKYX,none,industrial,none,black,black long,cyber fangs,tech jacket,cyan
3953,0.47,2044,78.8,https://magiceden.io/item-details/8HuimarHNjYXe8jDj7zH5Uveavb2uYa1i5SqtZ6Rfrpw,none,portside,double black katana,implant,black long,default,tech jacket,cyan
3956,7795,3031,0,https://solanart.io/search/?token=834hZ1TaGa5RjjWQUNoan6rPv1woWE6iCU6DrRTnL8NN,red neon bars,night,neon katana,sapphire blue,short white fade,default,adventure,default
3957,0.5,2954,70.31,https://magiceden.io/item-details/XiWVVyuVYTRoJ9EKL7tsdQNWnTqNWZPAut6AFvQP4if,blue neon bars,night,none,emerald green,black top knot,cyber vampire,saiba t shirt,cyan
3961,0.5,3726,63.36,https://magiceden.io/item-details/68XwMZSKZ9ZA4KyNu6KToxuEGrK8DThu3XZYJbTxm7Fd,studs,night,neon katana,neon red,short firey red,default,rider,crimson
3965,2.5,893,68.86,https://solanart.io/search/?token=5h9xoYfvxKMLxJq6YSQubVhrv1TpM1JvkpMW87Uv83bk,red neon bars,dregs,black katana,neon blue,black long,cyber fangs,saiba t shirt,ambernetic
3966,3,2015,53.76,https://magiceden.io/item-details/GCe6zLihCZxkRyX8zw9tWtQLTqthiiizvFLhdzcWZe3t,none,night,double black katana,candy,middle part yellow,default,adventure,cyan
3967,1.99,40,81.64,https://solanart.io/search/?token=85i1PB5xsXfY2rQAHqEW8LLTVjS9wiDyS9R4ZR1JChLN,studs,dregs,double black katana,emerald green,middle part black,cyber vampire,assassin,primal
3977,4,2236,41.77,https://solanart.io/search/?token=6B4iTNgjwJfeWY25bF7dNjgbVyovFZwFw4cp3e6oj3W4,none,industrial,neon katana,candy,mohawk,cyber vampire,amplifier,gunmetal
3981,1.5,2670,62.86,https://magiceden.io/item-details/HyqSyWR1xE9AXysHe8Qh9gjr4gBxH399NJDLGUfShDWm,studs,night,none,implant,short white fade,default,rider,green tattoos
3986,1,3669,58.87,https://solanart.io/search/?token=EYrhQwxsiVqMkaGPqpogeMbwut8dUgk93cB4EM1PsPQx,none,night,none,black and yellow,spikey red,side grin,saiba t shirt,implants
3989,4,3579,29.68,https://solanart.io/search/?token=84B9k1rWU9bXstHxKwkXxjBu8mc5anL3e92eF1TrMeLQ,none,industrial,none,black,short red and black,radioactive mask,amplifier,scars
4007,10,361,0,https://solanart.io/search/?token=FT3AJ9rcD1mnNGtECRUc3oCxFJtMohBgkFdTf6jeLBXz,none,industrial,double neon katanas,candy,black long,fearmonger mask,bruiser,crimson
4011,0.44,4076,60.8,https://solanart.io/search/?token=5u8KTWjNvShshQ9uTnN3cyzxqg8w3oq8oeDLuifFQXwb,none,dregs,neon katana,black,black long,lollipop,punk,scars
4013,1.3,1797,72.72,https://solanart.io/search/?token=CVxxa213xi7zDtpVA4kjxjQGA93rVToxk4bSeTeuqm4R,ball earings,industrial,none,neon green,black top knot,cyber fangs,amplifier,implants
4016,5,235,49.78,https://magiceden.io/item-details/GGQeqmqgDj5g8fFewGGGvBtgZWy7JcMZQwnsP9FbLtj8,blue neon bars,night,charge swords,neon green,short purple fade,side grin,amplifier,implants
4026,1.5,1977,69.1,https://solanart.io/search/?token=DKFS61e2GfWX3VUTwbhpSpuDQQS345fTQNmcEjWeC3Ns,red neon bars,night,none,black,middle part black,side grin,bruiser,purple tattoos
4030,2,2077,63.2,https://solanart.io/search/?token=DejbeTPM6ga1mBNcULFz4kozt8bSEWdQwc4FNNFvWqqa,kunai,dregs,none,candy,short purple fade,oni mask,saiba hoodie,default
4032,1,3736,58.27,https://solanart.io/search/?token=5FKqmobLHzQzLmRhoQqw126kRguAmcncam8jjZGM1Mqq,green neon bars,portside,neon katana,neon green,spikey red,default,punk,gunmetal
4040,5,4200,14.09,https://magiceden.io/item-details/BWBnV5375qEFFNBuviqnCHx71Lfjpu898kAuKgSnR6cd,none,portside,black katana,neon blue,short black and grey,default,punk,crimson
4044,1.25,1912,72.19,https://solanart.io/search/?token=DMpUYaSkDBPf2nxG5triaNpEbQDnUy6YABTyeJUjj6YJ,none,industrial,coil swords,neon red,white slicked back,side grin,knight,implants
4047,1.2,684,83.74,https://magiceden.io/item-details/Fa2mpkfqv5qQcupubx7a5Xpwe6Wna8qz41DMmGWPHRoX,none,night,black katana,candy,blue spikey short,shuriken mask,adventure,hemi
4050,2,896,73.83,https://magiceden.io/item-details/GABCDTX7yY2kXvAjGJW9mtWmTQZxaNjMCMew4H4x62c7,none,industrial,double black katana,neon red,middle part yellow,oni mask,robo arms,primal
4054,0.66,3577,63.1,https://solanart.io/search/?token=FHG2r6bBdnmUWBQBxDTmLNtVeXFkjna3hJAXP7UgDqMp,red neon bars,dregs,none,neon blue,mohawk,default,tech jacket,toxic
4056,0.99,1446,78.98,https://solanart.io/search/?token=BHPeBJgVSRQpmL7comaZUPLwtnw1vxq63geLtJxDp1WU,kunai,industrial,none,goggles,black top knot,smoking,rider,gunmetal
4060,2,2454,59.81,https://solanart.io/search/?token=4fh6d6VWUrSKVepGo3wYJVdaG1qREfEWeB9aQWJHcE9n,kunai,industrial,none,neon blue,white slicked back,default,punk,hemi
4067,3.85,1036,54.07,https://solanart.io/search/?token=6KZiCjfc1m4G1jyCDhiCRj8VydZMfG7xVpR5rajEmFjG,green neon bars,dregs,double neon katanas,neon blue,blue spikey short,cyber vampire,adventure,cyan
4077,10,111,0.9,https://solanart.io/search/?token=EGt5wa255dqeNuLsouc8AvCsYxx6eF29embViVSHTreo,studs,industrial,black katana,robotic,short purple and black,shuriken mask,robo arms,booster
4081,0.345,794,91.3,https://solanart.io/search/?token=5dZpPGB7Kjr8nVvepkwksrGK51HgfXWmdQXnx3AZGMuF,ball earings,industrial,none,black and yellow,short firey red,fearmonger mask,saiba hoodie,cyan
4082,0.34,2226,78.46,https://solanart.io/search/?token=HUyUaJ44RD1wgoDqWyE4J2QY22GseiVyH4dPGyqiDm4c,studs,dregs,none,black and yellow,middle part yellow,cyber vampire,tech jacket,crimson
4083,12.5,595,0,https://solanart.io/search/?token=DX8XuX2mGz86R45bDf3pYvRru11v2a3iZkjnbhdEWqyY,green neon bars,industrial,double black katana,black,short white fade,side grin,paladin,green tattoos
4084,0.37,1011,89.1,https://solanart.io/search/?token=5PMtNGTkAygraYRr3DNooDUux5GmvKrFNXUMzJKZnRnH,blue neon bars,industrial,none,night vision,black bob,viper mask,tech jacket,cyan
4092,0.99,1130,81.83,https://solanart.io/search/?token=DgL3rSLMnphzh7hB3H9V5XCJUSdks4LmmAYLR1hbSjc2,studs,industrial,emerald blade,neon red,mohawk,cyber fangs,saiba t shirt,implants
4095,2,1177,71.3,https://solanart.io/search/?token=GiDh4XtaYfRoWgwNEV8H98abJihQMhE12kSQkhXjA68H,red neon bars,dregs,black katana,black,black long,zomie mask,brawler,implants
4099,0.25,2804,74.16,https://magiceden.io/item-details/8d6KuCtYHfecVaaUDCSVaUpjJK3TJgBbcC9t61KoXeUq,none,portside,none,rage,black bob,side grin,punk,implants
4100,0.99,3463,60.82,https://solanart.io/search/?token=B53vpNeL4CCtwWawHijo64sTJsoJVfXVkfp2fJf32SHs,none,night,neon katana,black and yellow,mohawk,side grin,punk,default
4103,10,4354,0,https://solanart.io/search/?token=6qy58b4i4xwXkdLnGC6rHr5KXF6UCc4YtJKwY5bW5NLK,none,industrial,none,neon blue,red slicked back,side grin,saiba t shirt,scars
4104,2,4359,42.66,https://solanart.io/search/?token=BQ3mPxEUY4Vyz8VTWnoinMKNpQzvx6zqqikRC14HW8zV,none,night,none,neon red,blue top knot,side grin,tech jacket,default
4107,0.99,3117,63.94,https://solanart.io/search/?token=FDvP2QnoWKvp4vSDHaWhacM3qXs9RZgqeJp5QBgMnaz7,none,industrial,black katana,black,blue top knot,radioactive mask,robo arms,gunmetal
4110,0.25,3353,69.21,https://solanart.io/search/?token=ECVTLFecTCcH6uv4VYzZttN4pFPLbNRho6H27ifQhzap,green neon bars,industrial,neon katana,neon blue,short purple fade,cyber fangs,saiba t shirt,cyan
4114,0.44,3509,65.91,https://solanart.io/search/?token=3KKjD3HRa1y2N6Seu1EmbnaM12cB5DVKjbabGAR8F7mV,ball earings,night,none,neon red,red slicked back,default,saiba hoodie,scars
4121,1.7,774,77.93,https://magiceden.io/item-details/AUtTCVwvn7KCRavEYDJhbyi4AYjK5c7UZNtYnn9NwT3N,green neon bars,portside,black katana,neon red,short red and black,viper mask,bruiser,cyan
4126,0.22,1236,88.57,https://solanart.io/search/?token=EhMhwsLYx2xLZZcoPV7LHidgv1zprxpctpD7T2cSjKhY,studs,night,double black katana,night vision,middle part yellow,cyber vampire,saiba t shirt,default
4128,0.7,3162,66.43,https://solanart.io/search/?token=5VActNQ7pUdQquYwKTFFtjZo9pVvKHzrfRhRGCVnbu6c,studs,portside,black katana,neon red,red slicked back,cyber vampire,rider,scars
4129,0.5,4442,56.91,https://magiceden.io/item-details/GX6Gs9z4sAMRpYBEJ1Q8KFGX99md6howqSzDTpNKDt9K,none,industrial,none,neon green,short purple and black,default,punk,default
4131,1,3456,60.79,https://solanart.io/search/?token=D1MKJ1yzjFJHUG8RbdzMA9dw8iqQEEQ6djjH12Eyj4NM,none,industrial,black katana,black,white slicked back,lollipop,saiba t shirt,booster
4133,0.36,4208,60.42,https://solanart.io/search/?token=A1jKsYRcvab3aPi3RyArypFBnSXTb1Jxo1MBeNMivGPJ,none,industrial,none,neon blue,spikey red,oni mask,punk,default
4134,0.9999,2824,66.48,https://solanart.io/search/?token=6M6gZchmsWK3Qn4kgkpcZ4N3cR8qbMYUU8LaBEoNC9yM,blue neon bars,dregs,none,black,spikey red,fearmonger mask,adventure,implants
4137,0.39,599,92.61,https://magiceden.io/item-details/EZwSkiSJ8E6V9L5CeH3MXdkGnMZK1mtw9eK7ojMsKwfp,kunai,night,none,night vision,short red and black,shuriken mask,punk,green tattoos
4139,5,3657,18.98,https://magiceden.io/item-details/FUcZppGBdUymVF6r122JWWGTZ9VTruqUZKgF3EzF841f,none,dregs,none,sapphire blue,blue top knot,smoking,saiba t shirt,implants
4142,140,477,0,https://solanart.io/search/?token=7DejFZcCVPQifVxCE6PJWK4e9CWbeiYNcLgVgvF8a3x8,none,industrial,double neon katanas,neon green,short red and black,radioactive mask,bruiser,purple tattoos
4144,3,3458,40.77,https://solanart.io/search/?token=DDPYpDjtaFH5rBJ1N8skebs5vKURmVGobbTGt7L6RK7h,none,portside,none,sapphire blue,short white,side grin,robo arms,cyan
4150,5,991,42.98,https://solanart.io/search/?token=BxzBwnN4vfzEyvqv1rDJPCJc27VoS9YM1dU3MfkaqyLS,none,night,neon katana,gold diamond,short red and black,cyber fangs,robo arms,cyan
4151,1.15,980,81.58,https://magiceden.io/item-details/6e65cSbhXcayPTehgbempb1WgtiQqBjLStNTYn8dmn6F,red neon bars,portside,black katana,black,mohawk,zomie mask,paladin,scars
4153,1.5,2952,60.32,https://magiceden.io/item-details/9JuJPR5BN6VFYxaPbL845omJd9432MksxBUkmpn2bJPE,none,night,neon katana,neon red,black top knot,lollipop,punk,striker
4160,5,815,44.56,https://magiceden.io/item-details/A9Av6TjwdfF814MwXD1hN183tRSptqi3vxd2kTzWfbSc,none,night,neon katana,neon red,short red and black,viper mask,lava,gunmetal
4162,0.25,1584,85.14,https://solanart.io/search/?token=AS647E5kd3jQbogDzaPRFqtofHvx3bD3aMoCpUgy8ZMC,red neon bars,night,coil swords,sapphire blue,middle part black,default,adventure,default
4168,4,2654,38.01,https://solanart.io/search/?token=9zcsTYxPRUACbt5fzggWgFcQzesmC62HAz7viP87j67o,blue neon bars,portside,none,neon green,short purple and black,side grin,bruiser,gunmetal
4179,0.44,3915,62.25,https://solanart.io/search/?token=9JBuJKjGVDZrEvzoCtdU65RTJLVBwBGjyGXw2dm1KYfv,none,industrial,none,goggles,middle part black and white,cyber vampire,saiba hoodie,default
4182,1.2,3677,56.8,https://magiceden.io/item-details/CBFgcErZ1AvnfwacJindkakBJ3QUmvqMPC66pC5VB1s3,none,night,neon katana,black,short white,default,guardian,cyan
4189,1,4081,55.16,https://magiceden.io/item-details/4xVTMRVoJJ8ShbHoUiMfUKr6uJFQYxGKtNbLz5spcyCN,none,dregs,double neon katanas,neon blue,short red and black,default,saiba t shirt,default
4191,0.5,3547,64.97,https://magiceden.io/item-details/EwfnUbi8dD326EbPHLrRJYzATntjJHiPto3AoiwcCL6M,none,dregs,none,implant,blue spikey short,cyber vampire,adventure,default
4196,100,2699,0,https://solanart.io/search/?token=2DF7x5V8aqqoKeGvPiDD9PY4oChgbL94ckQoCdxzAWon,studs,industrial,none,neon green,short purple fade,lollipop,robo arms,toxic
4200,0.99,1696,76.73,https://solanart.io/search/?token=9cwBfzWrizDSqUs6QaHYhxmxh2mokrk2JBY56LZQxnyo,red neon bars,dregs,black katana,neon green,blue top knot,fearmonger mask,adventure,gunmetal
4215,0.99,4012,55.88,https://solanart.io/search/?token=96nyLws4RX74AEGe4d4hH7z9XbavfAcNnBaXMRCuMjXd,none,portside,none,neon red,short purple fade,default,amplifier,green tattoos
4216,0.6,4301,57.18,https://solanart.io/search/?token=2VFgL89ihv9tuHG6EuNJXdekLYtb1FsxDp331JuCLRAE,studs,portside,none,neon blue,mohawk,default,saiba t shirt,gunmetal
4224,4,2698,37.61,https://solanart.io/search/?token=DRbu8TLatvBAgDpeWpr2aBYEqhMwEKehMATi6DyxkL3Z,green neon bars,dregs,none,sapphire blue,short firey red,lollipop,rider,implants
4226,3.6,2156,46.49,https://solanart.io/search/?token=HAPcAi4oEV9sANbrkbG8MWPXrZdPBPgKphhNwPjWxRcD,none,portside,black katana,implant,blue top knot,side grin,saiba t shirt,toxic
4229,0.8,635,88.18,https://magiceden.io/item-details/DpFzrv1kW8FQp1EpGtMte6Pryu8z1mmutoT527ttABbw,ball earings,dregs,none,neon red,middle part black and white,oni mask,paladin,green tattoos
4230,1.3,206,87.05,https://solanart.io/search/?token=986qTRERiuuWpYYR3XV6UH64onVdzy48h6HaQxVXKKXW,green neon bars,portside,coil swords,night vision,spikey red,cyber fangs,paladin,scars
4231,1.99,618,76.44,https://solanart.io/search/?token=2nNS5thMzNzqLAbi7Q1EM1rAu7MW76UmWQ39funVqMHY,red neon bars,dregs,black katana,neon blue green,middle part black and white,side grin,amplifier,booster
4232,1,4176,54.3,https://solanart.io/search/?token=2AwveDQ8HajpSMsfei2ScxjKEyDa1ymi2DfDPxktVDgs,none,night,none,black,short purple and black,smoking,rider,gunmetal
4233,0.9,1427,80.05,https://magiceden.io/item-details/7s7pYhELoqnQ1Xk4FvJeKmQtFNeHChgbz4EULbcs1ga6,green neon bars,industrial,none,neon blue green,short red and black,fearmonger mask,rider,toxic
4240,0.3,4113,61.87,https://solanart.io/search/?token=3XkE4nJ61wstDaUdNgJLafBp2QnBiZQ88U5jBugAQpBe,none,portside,none,neon red,short white,radioactive mask,saiba t shirt,scars
4243,0.88,3935,57.67,https://solanart.io/search/?token=3m4CBHYQSWBNCjqYHoAmPu1Zma3e3yuTqXBjrrsq9hKv,none,industrial,black katana,neon red,short white,side grin,punk,gunmetal
4246,0.4,3477,66.6,https://magiceden.io/item-details/53i5CbhuF6i4qmuqkdKXZiQ1SGGJ2TCe9wpHCx76NjNW,none,portside,black katana,candy,black long,cyber vampire,tech jacket,default
4254,2.5,2241,56.72,https://solanart.io/search/?token=BJy5w55s1q1MGMgLPjzKGYEAfPLUu3Kh5tTYqdx5LFBK,kunai,industrial,none,neon blue,black bob,fearmonger mask,tech jacket,gunmetal
4258,9,657,5.99,https://solanart.io/search/?token=9NEjL7APY1Ne5LJMk2Shv423aHTDBr8QoUyAt3711gL4,none,portside,charge swords,neon green,short white fade,default,amplifier,green tattoos
